run,iteration,timestamp,archive_len,total_seeds,covered_seeds,final seeds,LWT_min,LWT_max,LWT_avg,LWT_std,members_dist_min,members_dist_max,members_dist_avg,members_dist_std,changes_mean,changes_std
38,1,1:05:01.412392,20,8,8,8,0.0,34.599999999999994,8.16,14.17185238421569,5.320299152942311e-06,0.00020046576810000757,7.739473411927278e-05,4.994243811058224e-05,4.7,2.1702534414210706
38,2,1:48:05.989321,20,8,8,8,0.0,34.599999999999994,9.794999999999998,14.998315738775469,5.320299152942311e-06,0.00020046576810000757,7.932435133145831e-05,5.069729723174133e-05,4.75,2.2332711434127295
38,3,2:31:11.456517,20,8,8,8,0.0,67.1,13.15,19.315524844021194,5.320299152942311e-06,0.00020046576810000757,8.335284281647858e-05,5.1506734459439465e-05,4.85,2.197157254271983
38,4,3:14:06.667061,20,8,8,8,0.0,67.1,14.785,19.51615420619544,5.320299152942311e-06,0.00020046576810000757,8.499301443861288e-05,5.072534471378658e-05,5.15,2.329699551444349
38,5,3:57:21.407284,20,8,8,8,0.0,67.1,14.785,19.51615420619544,5.320299152942311e-06,0.00020046576810000757,8.499301443861288e-05,5.072534471378658e-05,5.15,2.329699551444349
38,6,4:40:16.585788,20,8,8,8,0.0,67.1,14.785,19.51615420619544,5.320299152942311e-06,0.00020046576810000757,8.499301443861288e-05,5.072534471378658e-05,5.15,2.329699551444349
38,7,5:23:35.856711,20,8,8,8,0.0,67.1,16.505000000000003,19.65272182167142,5.320299152942311e-06,0.00023723007514070147,8.683122979064755e-05,5.5333442431366344e-05,5.6,3.168595903550972
38,8,6:06:30.861086,20,8,8,8,0.0,67.1,18.225,22.31927138147659,5.320299152942311e-06,0.00023723007514070147,9.031253467156752e-05,5.561284785918982e-05,5.55,3.185514087239295
38,9,6:49:45.619956,20,8,8,8,0.0,67.1,21.580000000000002,24.284245921996423,5.320299152942311e-06,0.00023723007514070147,8.611215127198255e-05,5.746798896782515e-05,5.4,3.277193921634788
38,10,7:32:40.941285,20,8,8,8,0.0,67.1,23.215,23.873610430766437,5.320299152942311e-06,0.00023723007514070147,9.064869097533904e-05,5.599564756913374e-05,5.7,3.2264531609803355
38,11,8:15:46.301219,20,8,8,8,0.0,67.1,24.85,23.341540223387142,5.320299152942311e-06,0.00023723007514070147,8.845657094131927e-05,5.780159438810352e-05,5.6,3.277193921634788
38,12,8:58:51.882638,20,8,8,8,0.0,73.10000000000002,26.869999999999997,25.5747746813144,5.320299152942311e-06,0.00023723007514070147,8.818307299295541e-05,5.787173293211155e-05,5.35,3.1980462785894765
38,13,9:42:06.777735,20,8,8,8,0.0,73.10000000000002,31.859999999999996,25.29014432540866,7.129746934446529e-06,0.00023723007514070147,8.881255339621918e-05,5.702023116260166e-05,5.45,3.089902911096075
38,14,10:25:02.170055,20,8,8,8,0.0,73.10000000000002,32.405,25.419490061761667,1.935712012735655e-05,0.00023723007514070147,9.291830585267589e-05,5.385958463185019e-05,5.45,3.0899029110960754
