run,iteration,timestamp,archive_len,total_seeds,covered_seeds,final seeds,LWT_min,LWT_max,LWT_avg,LWT_std,members_dist_min,members_dist_max,members_dist_avg,members_dist_std,changes_mean,changes_std
34,1,0:07:52.954810,16,8,8,8,0.0,20.5,5.750000000000002,7.822883100238686,9.338702268226808e-05,0.0010657503090767714,0.0004377237957243783,0.00030298648003241745,4.4375,2.1203994317109216
34,2,0:12:47.671648,20,8,8,8,0.0,51.900000000000006,11.865000000000002,16.187843432650315,9.338702268226808e-05,0.001318754736654254,0.0005217260568397802,0.0003763276742415354,5.15,2.5743931323712004
34,3,0:17:42.116290,20,8,8,8,0.0,75.5,15.040000000000003,20.674752719198363,9.338702268226808e-05,0.0019348840454276384,0.0005752238302887934,0.0004901959317030528,5.75,3.6314597615834874
34,4,0:22:36.905360,20,8,8,8,0.0,85.10000000000001,18.625000000000004,25.720203634497143,9.338702268226808e-05,0.0026769285046951944,0.0006701312263716773,0.0006791982179393085,6.4,4.465422712353221
34,5,0:27:31.842605,20,8,8,8,0.0,85.10000000000001,20.175000000000004,28.019437449741922,9.338702268226808e-05,0.0027890278153850433,0.0006841138970856775,0.0007059283576016446,6.85,5.3969899017878475
34,6,0:32:26.675081,20,8,8,8,0.0,126.0,22.220000000000002,33.61682019465851,9.338702268226808e-05,0.0027890278153850433,0.000720750439889788,0.0007890554285461312,7.25,6.3472434961958095
34,7,0:37:22.791513,20,8,8,8,0.0,133.8,24.435000000000002,37.86501386504434,9.338702268226808e-05,0.0032483537944034855,0.000735300640572554,0.0008336410349056144,7.3,6.427285585688565
34,8,0:42:18.010856,20,8,8,8,0.0,133.8,24.435000000000002,37.86501386504434,9.338702268226808e-05,0.0032483537944034855,0.000735300640572554,0.0008336410349056144,7.3,6.427285585688565
34,9,0:46:52.238681,20,8,8,8,0.0,144.89999999999998,29.939999999999998,45.23774309136122,9.338702268226808e-05,0.003801574449870999,0.000893697088527656,0.0011315470887685946,8.55,8.760565050269305
34,10,0:51:38.105961,20,8,8,8,0.0,144.89999999999998,29.939999999999998,45.23774309136122,9.338702268226808e-05,0.003801574449870999,0.000893697088527656,0.0011315470887685946,8.55,8.760565050269305
34,11,0:56:32.611480,20,8,8,8,0.0,144.89999999999998,29.939999999999998,45.23774309136122,9.338702268226808e-05,0.003801574449870999,0.000893697088527656,0.0011315470887685946,8.55,8.760565050269305
34,12,1:01:27.944220,20,8,8,8,0.0,144.89999999999998,29.939999999999998,45.23774309136122,9.338702268226808e-05,0.003801574449870999,0.000893697088527656,0.0011315470887685946,8.55,8.760565050269305
34,13,1:06:23.089954,20,8,8,8,0.0,144.89999999999998,29.939999999999998,45.23774309136122,9.338702268226808e-05,0.003801574449870999,0.000893697088527656,0.0011315470887685946,8.55,8.760565050269305
34,14,1:11:19.150874,20,8,8,8,0.0,144.89999999999998,29.939999999999998,45.23774309136122,9.338702268226808e-05,0.003801574449870999,0.000893697088527656,0.0011315470887685946,8.55,8.760565050269305
34,15,1:16:13.967940,20,8,8,8,0.0,144.89999999999998,29.939999999999998,45.23774309136122,9.338702268226808e-05,0.003801574449870999,0.000893697088527656,0.0011315470887685946,8.55,8.760565050269305
34,16,1:21:08.631034,20,8,8,8,0.0,144.89999999999998,29.939999999999998,45.23774309136122,9.338702268226808e-05,0.003801574449870999,0.000893697088527656,0.0011315470887685946,8.55,8.760565050269305
34,17,1:26:03.960225,20,8,8,8,0.0,144.89999999999998,29.939999999999998,45.23774309136122,9.338702268226808e-05,0.003801574449870999,0.000893697088527656,0.0011315470887685946,8.55,8.760565050269305
34,18,1:30:59.387170,20,8,8,8,0.0,144.89999999999998,29.939999999999998,45.23774309136122,9.338702268226808e-05,0.003801574449870999,0.000893697088527656,0.0011315470887685946,8.55,8.760565050269305
34,19,1:35:45.037835,20,8,8,8,0.0,144.89999999999998,29.939999999999998,45.23774309136122,9.338702268226808e-05,0.003801574449870999,0.000893697088527656,0.0011315470887685946,8.55,8.760565050269305
34,20,1:40:40.624152,20,8,8,8,0.0,144.89999999999998,29.939999999999998,45.23774309136122,9.338702268226808e-05,0.003801574449870999,0.000893697088527656,0.0011315470887685946,8.55,8.760565050269305
34,21,1:45:26.384047,20,8,8,8,0.0,152.8,31.28,48.35297922568991,9.338702268226808e-05,0.007492474706470122,0.001078242101357612,0.0017322666415602822,10.2,14.232357499725756
34,22,1:50:20.921397,20,8,8,8,0.0,201.4,33.71,55.143366781508725,9.338702268226808e-05,0.007767271377310752,0.0010919819348996437,0.0017834224321624603,10.35,14.802955785923295
34,23,1:55:15.957623,20,8,8,8,0.0,201.4,33.71,55.143366781508725,9.338702268226808e-05,0.007767271377310752,0.0010919819348996437,0.0017834224321624603,10.35,14.802955785923295
34,24,2:00:11.277254,20,8,8,8,0.0,226.9,34.985,59.15477389864659,9.338702268226808e-05,0.00799440035206781,0.0011033383836374965,0.0018261054585913662,10.5,15.380182053538899
34,25,2:05:06.094647,20,8,8,8,0.0,226.9,34.985,59.15477389864659,9.338702268226808e-05,0.00799440035206781,0.0011033383836374965,0.0018261054585913662,10.5,15.380182053538899
34,26,2:10:01.844901,20,8,8,8,0.0,226.9,34.985,59.15477389864659,9.338702268226808e-05,0.00799440035206781,0.0011033383836374965,0.0018261054585913662,10.5,15.380182053538899
34,27,2:14:57.067459,20,8,8,8,0.0,226.9,34.985,59.15477389864659,9.338702268226808e-05,0.00799440035206781,0.0011033383836374965,0.0018261054585913662,10.5,15.380182053538899
34,28,2:19:52.777755,20,8,8,8,0.0,226.9,34.985,59.15477389864659,9.338702268226808e-05,0.00799440035206781,0.0011033383836374965,0.0018261054585913662,10.5,15.380182053538899
34,29,2:24:47.883330,20,8,8,8,0.0,226.9,34.985,59.15477389864659,9.338702268226808e-05,0.00799440035206781,0.0011033383836374965,0.0018261054585913662,10.5,15.380182053538899
34,30,2:29:43.346124,20,8,8,8,0.0,226.9,34.985,59.15477389864659,9.338702268226808e-05,0.00799440035206781,0.0011033383836374965,0.0018261054585913662,10.5,15.380182053538899
34,31,2:34:28.680891,20,8,8,8,0.0,226.9,34.985,59.15477389864659,9.338702268226808e-05,0.00799440035206781,0.0011033383836374965,0.0018261054585913662,10.5,15.380182053538899
34,32,2:39:23.911103,20,8,8,8,0.0,226.9,34.985,59.15477389864659,9.338702268226808e-05,0.00799440035206781,0.0011033383836374965,0.0018261054585913662,10.5,15.380182053538899
34,33,2:44:19.377582,20,8,8,8,0.0,226.9,34.985,59.15477389864659,9.338702268226808e-05,0.00799440035206781,0.0011033383836374965,0.0018261054585913662,10.5,15.380182053538899
34,34,2:49:14.425266,20,8,8,8,0.0,226.9,34.985,59.15477389864659,9.338702268226808e-05,0.00799440035206781,0.0011033383836374965,0.0018261054585913662,10.5,15.380182053538899
34,35,2:54:08.562890,20,8,8,8,0.0,226.9,34.985,59.15477389864659,9.338702268226808e-05,0.00799440035206781,0.0011033383836374965,0.0018261054585913662,10.5,15.380182053538899
34,36,2:58:53.765425,20,8,8,8,0.0,226.9,34.985,59.15477389864659,9.338702268226808e-05,0.00799440035206781,0.0011033383836374965,0.0018261054585913662,10.5,15.380182053538899
34,37,3:03:48.285943,20,8,8,8,0.0,226.9,34.985,59.15477389864659,9.338702268226808e-05,0.00799440035206781,0.0011033383836374965,0.0018261054585913662,10.5,15.380182053538899
34,38,3:08:43.717110,20,8,8,8,0.0,226.9,34.985,59.15477389864659,9.338702268226808e-05,0.00799440035206781,0.0011033383836374965,0.0018261054585913662,10.5,15.380182053538899
34,39,3:13:38.394785,20,8,8,8,0.0,226.9,34.985,59.15477389864659,9.338702268226808e-05,0.00799440035206781,0.0011033383836374965,0.0018261054585913662,10.5,15.380182053538899
34,40,3:18:34.319598,20,8,8,8,0.0,226.9,34.985,59.15477389864659,9.338702268226808e-05,0.00799440035206781,0.0011033383836374965,0.0018261054585913662,10.5,15.380182053538899
34,41,3:23:29.406450,20,8,8,8,0.0,226.9,34.985,59.15477389864659,9.338702268226808e-05,0.00799440035206781,0.0011033383836374965,0.0018261054585913662,10.5,15.380182053538899
34,42,3:28:24.412822,20,8,8,8,0.0,226.9,34.985,59.15477389864659,9.338702268226808e-05,0.00799440035206781,0.0011033383836374965,0.0018261054585913662,10.5,15.380182053538899
