,Iteration,LWT
0,1,62.937499999999986
1,2,52.74999999999999
2,3,55.205000000000005
3,4,59.36
4,5,59.36
5,6,60.765
6,7,64.20000000000002
7,8,65.685
8,9,65.685
9,10,68.885
10,11,68.885
11,12,71.14
12,13,71.14
13,14,71.14
14,15,71.14
15,16,71.4
16,17,71.4
17,18,71.4
18,19,72.805
19,20,72.805
20,21,72.805
21,22,74.66
22,23,74.66
23,24,74.895
24,25,74.895
25,26,74.895
26,27,74.895
27,28,74.895
28,29,74.895
29,30,74.895
30,31,74.895
31,32,74.895
32,33,74.895
33,34,74.895
34,35,74.895
35,36,74.895
36,37,74.895
37,38,74.895
38,39,74.895
39,40,74.895
40,41,74.895
41,42,74.895
42,43,77.33500000000001
43,44,80.66999999999999
44,45,80.66999999999999
45,46,80.66999999999999
46,47,80.66999999999999
47,48,80.66999999999999
48,49,80.66999999999999
49,50,81.11999999999999
50,51,81.11999999999999
51,52,81.11999999999999
52,53,81.11999999999999
53,54,81.11999999999999
54,55,81.11999999999999
55,56,85.11999999999999
56,57,85.11999999999999
57,58,85.11999999999999
58,59,85.11999999999999
59,60,85.11999999999999
60,61,85.11999999999999
61,62,85.11999999999999
62,63,85.11999999999999
63,64,86.89999999999999
64,65,86.89999999999999
65,66,86.89999999999999
66,67,86.89999999999999
67,68,86.89999999999999
68,69,89.03
69,70,89.03
70,71,89.03
71,72,89.03
72,73,89.03
73,74,89.03
74,75,89.03
75,76,89.03
76,77,89.03
77,78,89.03
78,79,89.03
79,80,89.03
80,81,89.03
81,82,89.03
82,83,91.425
83,84,91.425
84,85,91.425
85,86,91.425
86,87,91.425
87,88,91.425
88,89,91.425
89,90,91.425
90,91,91.425
91,92,91.425
92,93,91.425
93,94,91.425
94,95,93.07000000000001
95,96,93.07000000000001
96,97,93.07000000000001
97,98,94.66499999999999
98,99,94.66499999999999
99,100,94.66499999999999
