,Iteration,LWT,Hamming_distance
0,380,114.6,0.15248039215686263
1,219,50.19999999999999,0.14912745098039215
2,507,94.80000000000001,0.14915686274509804
3,191,42.19999999999999,0.15274509803921568
4,121,100.0,0.15018627450980399
5,89,100.0,0.15530392156862752
6,341,163.39999999999998,0.15112745098039213
7,97,94.80000000000001,0.1496960784313726
8,782,94.80000000000001,0.1524607843137254
9,148,94.80000000000001,0.15051960784313717
10,51,114.6,0.14932352941176466
11,657,114.6,0.14844117647058822
12,87,94.80000000000001,0.15127450980392157
13,13,66.69999999999999,0.16268627450980389
14,757,94.80000000000001,0.15223529411764708
15,76,100.0,0.15311764705882364
16,230,100.0,0.15376470588235297
17,168,94.80000000000001,0.1499607843137255
18,545,50.19999999999999,0.15003921568627454
19,447,113.19999999999999,0.1478529411764706
