,Iteration,LWT,Hamming_distance
0,759,0.0,0.04726122707147373
1,482,0.0,0.04803289057558507
2,440,0.0,0.04699557242251741
3,612,0.0,0.04879190385831754
4,70,0.0,0.04694497153700193
5,657,0.0,0.046843769765970905
6,518,0.0,0.04670461733080323
7,274,0.0,0.04747628083491461
8,734,0.0,0.04904490828589498
9,491,0.0,0.046881720430107555
10,546,0.0,0.047299177735610334
11,361,0.0,0.04837444655281465
12,339,0.0,0.047450980392156845
13,525,0.0,0.0475015812776723
14,271,0.0,0.048842504743832976
15,618,0.0,0.04717267552182161
16,396,0.0,0.04690702087286527
17,94,0.0,0.047400379506641326
18,700,0.0,0.04774193548387095
19,553,0.0,0.04800759013282729
