,Iteration,LWT
0,1,60.075
1,2,60.66875000000001
2,3,59.67500000000001
3,4,60.500000000000014
4,5,63.015
5,6,63.39
6,7,65.5
7,8,65.5
8,9,65.5
9,10,72.07000000000001
10,11,72.07000000000001
11,12,72.07000000000001
12,13,76.785
13,14,76.785
14,15,78.66
15,16,78.66
16,17,78.66
17,18,78.66
18,19,78.66
19,20,85.345
20,21,86.33500000000001
21,22,87.32499999999999
22,23,87.32499999999999
23,24,88.315
24,25,88.315
25,26,88.315
26,27,88.315
27,28,88.315
28,29,88.315
29,30,88.315
30,31,88.315
31,32,88.315
32,33,88.315
33,34,88.315
34,35,88.315
35,36,88.315
36,37,88.315
37,38,89.30499999999999
38,39,91.16000000000001
39,40,91.16000000000001
40,41,91.16000000000001
41,42,91.16000000000001
42,43,91.16000000000001
43,44,91.16000000000001
44,45,91.16000000000001
45,46,91.16000000000001
46,47,91.16000000000001
47,48,91.16000000000001
48,49,91.16000000000001
49,50,91.16000000000001
50,51,91.16000000000001
51,52,91.16000000000001
52,53,91.16000000000001
53,54,91.16000000000001
54,55,91.16000000000001
55,56,91.16000000000001
56,57,91.16000000000001
57,58,91.16000000000001
58,59,91.16000000000001
59,60,91.16000000000001
60,61,91.16000000000001
61,62,91.16000000000001
62,63,92.82000000000001
63,64,92.82000000000001
64,65,92.82000000000001
65,66,92.82000000000001
66,67,92.82000000000001
67,68,92.82000000000001
68,69,92.82000000000001
69,70,92.82000000000001
70,71,92.82000000000001
71,72,92.82000000000001
72,73,92.82000000000001
73,74,92.82000000000001
74,75,92.82000000000001
75,76,92.82000000000001
76,77,92.82000000000001
77,78,92.82000000000001
78,79,94.205
79,80,95.19500000000001
80,81,95.19500000000001
81,82,95.19500000000001
82,83,95.19500000000001
83,84,95.19500000000001
84,85,95.19500000000001
85,86,95.19500000000001
86,87,95.19500000000001
87,88,95.19500000000001
88,89,95.19500000000001
89,90,95.19500000000001
90,91,95.19500000000001
91,92,95.19500000000001
92,93,95.19500000000001
93,94,95.19500000000001
94,95,95.19500000000001
95,96,95.19500000000001
96,97,95.19500000000001
97,98,95.19500000000001
98,99,95.19500000000001
99,100,95.19500000000001
