,Iteration,LWT
0,1,87.625
1,2,87.9125
2,3,88.85999999999999
3,4,100.755
4,5,113.6
5,6,114.335
6,7,115.7
7,8,115.7
8,9,115.7
9,10,117.66000000000001
10,11,117.66000000000001
11,12,124.66
12,13,125.75
13,14,127.47
14,15,127.47
15,16,127.47
16,17,127.665
17,18,134.51000000000002
18,19,134.62
19,20,134.62
20,21,136.345
21,22,136.345
22,23,136.345
23,24,136.345
24,25,136.345
25,26,136.51000000000002
26,27,136.51000000000002
27,28,138.86
28,29,138.86
29,30,138.86
30,31,138.86
31,32,138.86
32,33,138.92000000000002
33,34,138.92000000000002
34,35,138.92000000000002
35,36,138.92000000000002
36,37,138.92000000000002
37,38,138.92000000000002
38,39,138.92000000000002
39,40,138.92000000000002
40,41,138.92000000000002
41,42,138.92000000000002
42,43,138.92000000000002
43,44,138.92000000000002
44,45,138.92000000000002
45,46,142.455
46,47,142.455
47,48,144.33
48,49,144.33
49,50,144.33
50,51,144.33
51,52,144.33
52,53,145.39000000000001
53,54,145.39000000000001
54,55,145.42000000000002
55,56,147.53
56,57,147.53
57,58,147.53
58,59,147.53
59,60,147.53
60,61,147.53
61,62,147.53
62,63,147.53
63,64,147.53
64,65,147.53
65,66,147.53
66,67,147.53
67,68,147.58499999999998
68,69,147.58499999999998
69,70,147.58499999999998
70,71,147.58499999999998
71,72,147.58499999999998
72,73,147.58499999999998
73,74,148.075
74,75,148.075
75,76,148.075
76,77,148.075
77,78,148.075
78,79,148.075
79,80,148.075
80,81,148.075
81,82,148.075
82,83,148.075
83,84,149.925
84,85,149.925
85,86,149.925
86,87,149.925
87,88,149.925
88,89,149.925
89,90,149.925
90,91,149.925
91,92,149.925
92,93,149.925
93,94,149.925
94,95,149.925
95,96,149.925
96,97,149.925
97,98,149.925
98,99,149.925
99,100,149.925
