,Iteration,LWT,Hamming_distance
0,303,57.69999999999999,0.15176470588235288
1,260,114.6,0.14999019607843123
2,702,114.6,0.15084313725490198
3,488,183.39999999999998,0.15555882352941153
4,781,114.6,0.15053921568627443
5,695,114.6,0.14930392156862746
6,6,42.19999999999999,0.15166666666666667
7,708,114.6,0.1475588235294117
8,717,114.6,0.1513823529411765
9,54,94.80000000000001,0.15150980392156854
10,418,52.89999999999998,0.1532745098039215
11,50,122.5,0.15275490196078428
12,103,42.19999999999999,0.14832352941176472
13,172,33.19999999999999,0.1533921568627451
14,14,48.60000000000002,0.14979411764705877
15,713,94.80000000000001,0.14783333333333334
16,86,126.60000000000002,0.15517647058823547
17,434,114.6,0.15045098039215674
18,37,94.80000000000001,0.14847058823529408
19,467,114.6,0.1489705882352942
