,Iteration,LWT,Hamming_distance
0,665,114.6,0.15040196078431367
1,647,114.6,0.15448039215686274
2,361,94.80000000000001,0.14961764705882336
3,159,114.6,0.1512745098039215
4,4,66.69999999999999,0.15484313725490198
5,477,114.6,0.14820588235294116
6,6,42.19999999999999,0.14968627450980387
7,121,66.69999999999999,0.15642156862745105
8,197,114.6,0.1488823529411765
9,200,114.6,0.15206862745098043
10,39,94.80000000000001,0.1514803921568629
11,730,33.19999999999999,0.15199019607843126
12,593,114.6,0.15377450980392163
13,205,94.80000000000001,0.15237254901960776
14,536,94.80000000000001,0.14950980392156857
15,41,94.80000000000001,0.14978431372549025
16,480,94.80000000000001,0.15142156862745085
17,106,0.0,0.1488823529411765
18,749,94.80000000000001,0.15240196078431362
19,19,114.6,0.1506176470588236
