,Iteration,LWT
0,1,32.1125
1,2,44.175
2,3,52.42
3,4,54.25500000000001
4,5,54.25500000000001
5,6,57.495000000000005
6,7,57.78000000000001
7,8,58.39
8,9,60.214999999999996
9,10,60.214999999999996
10,11,60.825
11,12,60.825
12,13,64.895
13,14,64.895
14,15,69.59
15,16,72.22
16,17,72.22
17,18,76.96000000000001
18,19,76.96000000000001
19,20,76.96000000000001
20,21,77.95
21,22,77.95
22,23,77.95
23,24,77.95
24,25,79.00999999999999
25,26,79.00999999999999
26,27,79.00999999999999
27,28,79.00999999999999
28,29,79.00999999999999
29,30,79.00999999999999
30,31,81.85499999999999
31,32,81.85499999999999
32,33,81.85499999999999
33,34,82.115
34,35,82.115
35,36,82.845
36,37,82.845
37,38,82.845
38,39,82.845
39,40,82.845
40,41,82.845
41,42,82.845
42,43,82.845
43,44,82.845
44,45,82.845
45,46,82.845
46,47,82.845
47,48,84.24999999999999
48,49,84.24999999999999
49,50,84.24999999999999
50,51,84.24999999999999
51,52,84.24999999999999
52,53,84.24999999999999
53,54,84.24999999999999
54,55,85.23999999999998
55,56,85.23999999999998
56,57,85.23999999999998
57,58,85.23999999999998
58,59,85.23999999999998
59,60,85.23999999999998
60,61,85.23999999999998
61,62,85.23999999999998
62,63,85.23999999999998
63,64,85.23999999999998
64,65,85.23999999999998
65,66,85.23999999999998
66,67,85.23999999999998
67,68,85.23999999999998
68,69,85.23999999999998
69,70,85.23999999999998
70,71,85.23999999999998
71,72,85.23999999999998
72,73,85.23999999999998
73,74,85.52499999999999
74,75,87.38
75,76,87.38
76,77,87.38
77,78,87.38
78,79,87.38
79,80,87.38
80,81,87.38
81,82,87.38
82,83,87.38
83,84,87.38
84,85,87.38
85,86,87.38
86,87,87.38
87,88,87.38
88,89,87.83
89,90,87.83
90,91,87.83
91,92,88.82
92,93,88.82
93,94,91.32999999999998
94,95,91.32999999999998
95,96,91.32999999999998
96,97,91.32999999999998
97,98,91.32999999999998
98,99,91.32999999999998
99,100,91.32999999999998
