,Iteration,LWT,Hamming_distance
0,589,42.19999999999999,0.10000000000000002
1,367,94.80000000000001,0.10029411764705895
2,597,94.80000000000001,0.10208823529411767
3,730,114.6,0.10114705882352944
4,84,57.69999999999999,0.1022941176470588
5,240,114.6,0.10244117647058822
6,22,94.80000000000001,0.1002058823529412
7,98,114.6,0.10102941176470595
8,8,122.5,0.1061764705882353
9,436,114.6,0.10123529411764705
10,10,100.0,0.1024705882352941
11,122,57.69999999999999,0.1004411764705883
12,749,50.19999999999999,0.10038235294117648
13,116,94.80000000000001,0.10108823529411766
14,708,42.19999999999999,0.1010588235294118
15,47,122.5,0.10167647058823523
16,312,114.6,0.10370588235294113
17,514,114.6,0.10250000000000002
18,82,50.19999999999999,0.10070588235294119
19,287,114.6,0.10111764705882356
