,Iteration,LWT
0,1,68.5
1,2,68.5
2,3,78.39999999999999
3,4,78.39999999999999
4,5,71.49999999999999
5,6,77.32499999999999
6,7,77.32499999999999
7,8,87.96
8,9,87.96
9,10,87.96
10,11,103.0
11,12,103.0
12,13,103.0
13,14,88.28571428571429
14,15,103.5
15,16,103.5
16,17,103.5
17,18,103.5
18,19,103.5
19,20,103.5
20,21,103.5
21,22,103.5
22,23,109.56666666666666
23,24,109.56666666666666
24,25,112.52000000000001
25,26,112.52000000000001
26,27,112.52000000000001
27,28,112.52000000000001
28,29,112.52000000000001
29,30,112.52000000000001
30,31,112.52000000000001
31,32,112.52000000000001
32,33,112.52000000000001
33,34,112.52000000000001
34,35,112.52000000000001
35,36,112.52000000000001
36,37,112.52000000000001
37,38,112.52000000000001
38,39,112.52000000000001
39,40,112.52000000000001
40,41,112.52000000000001
41,42,112.52000000000001
42,43,112.52000000000001
43,44,112.52000000000001
44,45,112.52000000000001
45,46,112.52000000000001
46,47,112.52000000000001
47,48,112.52000000000001
48,49,112.52000000000001
49,50,112.52000000000001
50,51,112.52000000000001
51,52,112.52000000000001
52,53,112.52000000000001
53,54,112.52000000000001
54,55,112.52000000000001
55,56,112.52000000000001
56,57,118.11666666666667
57,58,118.11666666666667
58,59,118.11666666666667
59,60,122.92
60,61,122.92
61,62,122.92
62,63,122.92
63,64,122.92
64,65,122.92
65,66,122.92
66,67,122.92
67,68,122.92
68,69,122.92
69,70,122.92
70,71,122.92
71,72,122.92
72,73,122.92
73,74,122.92
74,75,122.92
75,76,122.92
76,77,122.92
77,78,122.92
78,79,124.35
79,80,124.35
80,81,124.35
81,82,124.35
82,83,124.35
83,84,124.35
84,85,124.35
85,86,124.35
86,87,124.35
87,88,124.35
88,89,124.35
89,90,124.35
90,91,124.35
91,92,124.35
92,93,124.35
93,94,124.35
94,95,124.35
95,96,124.35
96,97,124.35
97,98,124.35
98,99,126.6
99,100,126.6
