,Unnamed: 0,Installation,Mutation,Exec,Hamming_dist,Num_changes,LWT_diff
0,33,CiuComs_Febrero_miercoles_oest,1_capacity,33,0.1000759013282732,527,127.5
1,243,CiuComs_Febrero_miercoles_oest,1_capacity,243,0.1024098671726756,527,179.09999999999997
2,251,CiuComs_Febrero_miercoles_oest,1_capacity,251,0.1000948766603416,526,138.5
3,379,CiuComs_Febrero_miercoles_oest,1_capacity,379,0.1001518026565465,527,143.8
4,386,CiuComs_Febrero_miercoles_oest,1_capacity,386,0.1003225806451613,526,159.0
5,525,CiuComs_Febrero_miercoles_oest,1_capacity,525,0.1017077798861479,527,178.09999999999997
6,588,CiuComs_Febrero_miercoles_oest,1_capacity,588,0.1048576850094876,527,223.6
