,Unnamed: 0,Installation,Mutation,Exec,Hamming_dist,Num_changes,LWT_diff
0,812,CiuComs_Febrero_miercoles_oest,1_mass,12,0.0482605945604047,516,21.5
1,969,CiuComs_Febrero_miercoles_oest,1_mass,169,0.0489816571790005,504,32.7
2,1316,CiuComs_Febrero_miercoles_oest,1_mass,516,0.0463124604680582,516,0.0
3,1428,CiuComs_Febrero_miercoles_oest,1_mass,628,0.0487666034155597,507,25.700000000000003
