,Iteration,LWT
0,1,0.0
1,2,0.0
2,3,12.850000000000001
3,4,12.850000000000001
4,5,12.850000000000001
5,6,12.850000000000001
6,7,12.850000000000001
7,8,12.850000000000001
8,9,12.850000000000001
9,10,12.850000000000001
10,11,12.850000000000001
11,12,12.850000000000001
12,13,12.850000000000001
13,14,12.850000000000001
14,15,12.850000000000001
15,16,12.850000000000001
16,17,12.850000000000001
17,18,12.850000000000001
18,19,12.850000000000001
19,20,12.850000000000001
20,21,12.850000000000001
21,22,12.850000000000001
22,23,12.850000000000001
23,24,12.850000000000001
24,25,12.850000000000001
25,26,12.850000000000001
26,27,12.850000000000001
27,28,12.850000000000001
28,29,12.850000000000001
29,30,12.850000000000001
30,31,12.850000000000001
31,32,12.850000000000001
32,33,12.850000000000001
33,34,19.46666666666667
34,35,19.46666666666667
35,36,19.46666666666667
36,37,19.46666666666667
37,38,19.46666666666667
38,39,19.46666666666667
39,40,19.46666666666667
40,41,19.46666666666667
41,42,19.46666666666667
42,43,19.46666666666667
43,44,19.46666666666667
44,45,19.46666666666667
45,46,19.46666666666667
46,47,19.46666666666667
47,48,19.46666666666667
48,49,19.46666666666667
49,50,19.46666666666667
50,51,19.46666666666667
51,52,19.46666666666667
52,53,19.46666666666667
53,54,19.46666666666667
54,55,19.46666666666667
55,56,19.46666666666667
56,57,19.46666666666667
57,58,19.46666666666667
58,59,19.46666666666667
59,60,19.46666666666667
60,61,19.46666666666667
61,62,19.46666666666667
62,63,19.46666666666667
63,64,19.46666666666667
64,65,19.46666666666667
65,66,19.46666666666667
66,67,19.46666666666667
67,68,19.46666666666667
68,69,19.46666666666667
69,70,19.46666666666667
70,71,19.46666666666667
71,72,19.46666666666667
72,73,19.46666666666667
73,74,19.46666666666667
74,75,19.46666666666667
75,76,19.46666666666667
76,77,19.46666666666667
77,78,19.46666666666667
78,79,19.46666666666667
79,80,19.46666666666667
80,81,19.46666666666667
81,82,19.46666666666667
82,83,19.46666666666667
83,84,19.46666666666667
84,85,19.46666666666667
85,86,19.46666666666667
86,87,19.46666666666667
87,88,19.46666666666667
88,89,19.46666666666667
89,90,19.46666666666667
90,91,19.46666666666667
91,92,19.46666666666667
92,93,19.46666666666667
93,94,19.46666666666667
94,95,19.46666666666667
95,96,19.46666666666667
96,97,19.46666666666667
97,98,19.46666666666667
98,99,19.46666666666667
99,100,19.46666666666667
