,Iteration,LWT
0,1,120.83333333333333
1,2,200.4
2,3,200.4
3,4,200.4
4,5,200.4
5,6,200.4
6,7,200.4
7,8,200.4
8,9,200.4
9,10,200.4
10,11,200.4
11,12,200.4
12,13,200.4
13,14,200.4
14,15,200.4
15,16,200.4
16,17,200.4
17,18,200.4
18,19,211.2
19,20,211.2
20,21,211.2
21,22,211.2
22,23,211.2
23,24,211.2
24,25,211.2
25,26,208.0333333333333
26,27,208.0333333333333
27,28,208.0333333333333
28,29,208.0333333333333
29,30,208.0333333333333
30,31,208.0333333333333
31,32,208.0333333333333
32,33,208.0333333333333
33,34,208.0333333333333
34,35,208.0333333333333
35,36,212.95
36,37,212.95
37,38,212.95
38,39,212.95
39,40,212.95
40,41,212.95
41,42,212.95
42,43,212.95
43,44,212.95
44,45,212.95
45,46,212.95
46,47,212.95
47,48,212.95
48,49,212.95
49,50,212.95
50,51,214.52499999999998
51,52,214.52499999999998
52,53,214.52499999999998
53,54,214.52499999999998
54,55,214.52499999999998
55,56,214.52499999999998
56,57,214.52499999999998
57,58,214.52499999999998
58,59,214.52499999999998
59,60,214.52499999999998
60,61,214.52499999999998
61,62,214.52499999999998
62,63,214.52499999999998
63,64,214.52499999999998
64,65,214.52499999999998
65,66,214.52499999999998
66,67,214.52499999999998
67,68,214.52499999999998
68,69,214.52499999999998
69,70,214.52499999999998
70,71,214.52499999999998
71,72,214.52499999999998
72,73,214.52499999999998
73,74,214.52499999999998
74,75,214.52499999999998
75,76,214.52499999999998
76,77,214.52499999999998
77,78,214.52499999999998
78,79,214.52499999999998
79,80,214.52499999999998
80,81,214.52499999999998
81,82,214.52499999999998
82,83,213.1
83,84,213.1
84,85,213.1
85,86,213.1
86,87,213.1
87,88,213.1
88,89,213.1
89,90,213.1
90,91,213.1
91,92,213.1
92,93,213.1
93,94,213.1
94,95,213.1
95,96,213.1
96,97,213.1
97,98,213.1
98,99,213.1
99,100,213.1
