,Unnamed: 0,Installation,Mutation,Exec,Hamming_dist,Num_changes,LWT_diff
0,920,CiuComs_Febrero_miercoles_oest,1_mass,120,0.0475142314990512,503,25.700000000000003
1,1069,CiuComs_Febrero_miercoles_oest,1_mass,269,0.0516888045540796,510,32.7
2,1483,CiuComs_Febrero_miercoles_oest,1_mass,683,0.0462112586970271,506,0.0
