,Iteration,LWT
0,1,137.8
1,2,135.6
2,3,133.76000000000002
3,4,147.6
4,5,147.6
5,6,157.86666666666667
6,7,157.86666666666667
7,8,142.25
8,9,142.25
9,10,153.79999999999998
10,11,153.79999999999998
11,12,153.98333333333335
12,13,153.98333333333335
13,14,153.98333333333335
14,15,162.38000000000002
15,16,162.38000000000002
16,17,162.55
17,18,162.55
18,19,173.4
19,20,173.4
20,21,173.4
21,22,173.4
22,23,173.4
23,24,173.4
24,25,173.76000000000002
25,26,173.76000000000002
26,27,173.76000000000002
27,28,173.76000000000002
28,29,173.76000000000002
29,30,173.76000000000002
30,31,173.76000000000002
31,32,173.76000000000002
32,33,173.76000000000002
33,34,173.76000000000002
34,35,173.76000000000002
35,36,173.76000000000002
36,37,173.76000000000002
37,38,173.76000000000002
38,39,173.76000000000002
39,40,173.76000000000002
40,41,173.76000000000002
41,42,173.76000000000002
42,43,173.76000000000002
43,44,173.76000000000002
44,45,173.76000000000002
45,46,173.76000000000002
46,47,173.76000000000002
47,48,173.76000000000002
48,49,173.76000000000002
49,50,173.76000000000002
50,51,162.29999999999998
51,52,162.29999999999998
52,53,162.29999999999998
53,54,162.29999999999998
54,55,162.29999999999998
55,56,162.29999999999998
56,57,162.29999999999998
57,58,162.29999999999998
58,59,162.29999999999998
59,60,162.29999999999998
60,61,162.29999999999998
61,62,162.29999999999998
62,63,162.29999999999998
63,64,162.29999999999998
64,65,162.29999999999998
65,66,162.29999999999998
66,67,162.29999999999998
67,68,162.29999999999998
68,69,162.29999999999998
69,70,162.29999999999998
70,71,162.29999999999998
71,72,162.29999999999998
72,73,162.29999999999998
73,74,162.29999999999998
74,75,162.29999999999998
75,76,162.29999999999998
76,77,162.29999999999998
77,78,162.29999999999998
78,79,162.29999999999998
79,80,162.29999999999998
80,81,154.0
81,82,180.9
82,83,180.9
83,84,180.9
84,85,180.9
85,86,180.9
86,87,180.9
87,88,180.9
88,89,180.9
89,90,180.9
90,91,180.9
91,92,180.9
92,93,180.9
93,94,180.9
94,95,180.9
95,96,170.425
96,97,170.425
97,98,170.425
98,99,170.425
99,100,170.425
