,Iteration,LWT,Hamming_distance
0,240,181.5,0.10580645161290315
1,379,143.8,0.10015180265654655
2,366,151.8,0.10037950664136626
3,386,159.0,0.1003225806451613
4,4,137.60000000000002,0.10216318785578757
5,5,4.0,0.10178368121442129
6,76,104.60000000000001,0.1004554079696395
7,393,159.0,0.10341555977229594
8,361,151.8,0.10049335863377615
9,295,154.39999999999998,0.10320683111954466
10,383,104.50000000000001,0.10333965844402274
11,705,161.60000000000002,0.10322580645161289
12,733,150.0,0.10072106261859577
13,63,139.0,0.10075901328273251
14,14,132.89999999999998,0.1023149905123339
15,164,137.89999999999998,0.10087286527514228
16,16,159.0,0.10296015180265664
17,17,139.60000000000002,0.10271347248576856
18,205,115.8,0.10108159392789379
19,19,33.400000000000006,0.10091081593927892
