,Iteration,LWT
0,1,91.11250000000001
1,2,87.51875
2,3,91.015
3,4,91.015
4,5,91.015
5,6,91.015
6,7,91.89500000000001
7,8,98.22500000000001
8,9,98.22500000000001
9,10,101.39
10,11,101.39
11,12,102.105
12,13,102.105
13,14,102.105
14,15,102.105
15,16,102.105
16,17,102.105
17,18,102.105
18,19,102.105
19,20,102.105
20,21,105.53
21,22,105.53
22,23,105.53
23,24,105.53
24,25,106.295
25,26,107.23000000000002
26,27,107.23000000000002
27,28,107.23000000000002
28,29,109.045
29,30,109.045
30,31,111.20000000000002
31,32,111.20000000000002
32,33,111.20000000000002
33,34,111.20000000000002
34,35,111.20000000000002
35,36,111.20000000000002
36,37,112.00000000000003
37,38,112.00000000000003
38,39,112.02500000000002
39,40,112.02500000000002
40,41,112.02500000000002
41,42,112.02500000000002
42,43,112.02500000000002
43,44,112.02500000000002
44,45,112.02500000000002
45,46,119.34
46,47,119.34
47,48,121.75
48,49,124.845
49,50,125.05
50,51,125.05
51,52,125.05
52,53,125.05
53,54,125.05
54,55,125.05
55,56,125.05
56,57,125.05
57,58,125.05
58,59,125.05
59,60,125.05
60,61,125.05
61,62,125.05
62,63,125.05
63,64,125.05
64,65,125.05
65,66,125.05
66,67,125.05
67,68,125.05
68,69,125.05
69,70,125.05
70,71,125.05
71,72,125.05
72,73,125.05
73,74,125.05
74,75,125.05
75,76,125.05
76,77,125.05
77,78,125.05
78,79,125.05
79,80,125.05
80,81,125.05
81,82,125.05
82,83,125.05
83,84,125.05
84,85,125.05
85,86,125.05
86,87,125.05
87,88,125.05
88,89,125.54
89,90,125.54
90,91,127.29500000000003
91,92,131.06
92,93,131.06
93,94,131.06
94,95,131.06
95,96,131.06
96,97,131.06
97,98,131.06
98,99,131.06
99,100,131.06
