,Iteration,LWT
0,1,94.8
1,2,104.69999999999999
2,3,104.69999999999999
3,4,89.53333333333332
4,5,114.09999999999998
5,6,114.09999999999998
6,7,114.09999999999998
7,8,114.09999999999998
8,9,114.09999999999998
9,10,141.55
10,11,141.55
11,12,141.55
12,13,141.55
13,14,141.55
14,15,141.55
15,16,141.55
16,17,141.55
17,18,141.55
18,19,141.55
19,20,149.0
20,21,149.0
21,22,149.0
22,23,149.0
23,24,149.0
24,25,149.0
25,26,149.0
26,27,149.0
27,28,149.0
28,29,149.0
29,30,149.0
30,31,149.0
31,32,149.0
32,33,149.0
33,34,149.0
34,35,149.0
35,36,149.0
36,37,149.0
37,38,149.0
38,39,149.0
39,40,149.0
40,41,149.0
41,42,149.0
42,43,149.0
43,44,149.0
44,45,149.0
45,46,149.0
46,47,149.0
47,48,149.0
48,49,149.0
49,50,149.0
50,51,149.0
51,52,149.0
52,53,149.0
53,54,149.0
54,55,149.0
55,56,149.0
56,57,149.0
57,58,149.0
58,59,149.0
59,60,149.0
60,61,149.0
61,62,149.0
62,63,149.0
63,64,149.0
64,65,149.0
65,66,149.0
66,67,149.0
67,68,149.0
68,69,149.0
69,70,149.0
70,71,149.0
71,72,149.0
72,73,149.0
73,74,149.0
74,75,149.0
75,76,149.0
76,77,149.0
77,78,174.79999999999998
78,79,174.79999999999998
79,80,174.79999999999998
80,81,174.79999999999998
81,82,174.79999999999998
82,83,174.79999999999998
83,84,174.79999999999998
84,85,174.79999999999998
85,86,174.79999999999998
86,87,174.79999999999998
87,88,174.79999999999998
88,89,174.79999999999998
89,90,174.79999999999998
90,91,174.79999999999998
91,92,174.79999999999998
92,93,174.79999999999998
93,94,174.79999999999998
94,95,174.79999999999998
95,96,174.79999999999998
96,97,174.79999999999998
97,98,174.79999999999998
98,99,174.79999999999998
99,100,174.79999999999998
