,Iteration,LWT
0,1,53.94999999999999
1,2,64.8
2,3,64.8
3,4,64.8
4,5,93.7
5,6,93.7
6,7,94.36666666666667
7,8,94.36666666666667
8,9,94.36666666666667
9,10,94.36666666666667
10,11,110.625
11,12,110.625
12,13,110.625
13,14,110.625
14,15,110.625
15,16,110.625
16,17,110.625
17,18,88.5
18,19,88.5
19,20,88.5
20,21,88.5
21,22,88.5
22,23,88.5
23,24,88.5
24,25,88.5
25,26,88.5
26,27,88.5
27,28,88.5
28,29,106.875
29,30,106.875
30,31,106.875
31,32,106.875
32,33,106.875
33,34,106.875
34,35,95.44
35,36,95.44
36,37,99.55
37,38,99.55
38,39,99.55
39,40,99.55
40,41,99.55
41,42,99.55
42,43,99.55
43,44,99.55
44,45,99.55
45,46,99.55
46,47,99.55
47,48,99.55
48,49,99.55
49,50,99.55
50,51,99.55
51,52,99.55
52,53,113.52857142857142
53,54,113.52857142857142
54,55,113.52857142857142
55,56,113.52857142857142
56,57,113.52857142857142
57,58,113.52857142857142
58,59,113.52857142857142
59,60,113.52857142857142
60,61,113.52857142857142
61,62,113.52857142857142
62,63,113.52857142857142
63,64,113.52857142857142
64,65,116.3
65,66,116.3
66,67,116.3
67,68,108.975
68,69,108.975
69,70,108.975
70,71,108.975
71,72,108.975
72,73,108.975
73,74,108.975
74,75,108.975
75,76,108.975
76,77,108.975
77,78,108.975
78,79,111.72222222222223
79,80,111.72222222222223
80,81,111.72222222222223
81,82,111.72222222222223
82,83,105.57000000000001
83,84,105.57000000000001
84,85,105.57000000000001
85,86,105.57000000000001
86,87,105.57000000000001
87,88,105.57000000000001
88,89,105.57000000000001
89,90,105.57000000000001
90,91,105.57000000000001
91,92,105.57000000000001
92,93,105.57000000000001
93,94,105.57000000000001
94,95,105.57000000000001
95,96,105.57000000000001
96,97,105.57000000000001
97,98,105.57000000000001
98,99,105.57000000000001
99,100,105.57000000000001
