,Iteration,LWT,Hamming_distance
0,0,167.2,0.1582745098039215
1,528,94.80000000000001,0.15185294117647047
2,2,114.6,0.15965686274509805
3,242,114.6,0.14959803921568635
4,348,66.69999999999999,0.14884313725490192
5,424,114.6,0.14972549019607834
6,235,114.6,0.15159803921568624
7,517,114.6,0.15133333333333324
8,96,114.6,0.1502156862745098
9,9,59.19999999999999,0.15143137254901953
10,250,66.69999999999999,0.14918627450980393
11,44,24.0,0.15117647058823538
12,345,114.6,0.14909803921568626
13,157,114.6,0.15134313725490184
14,14,7.699999999999989,0.14983333333333335
15,71,42.19999999999999,0.14778431372549017
16,87,217.7,0.14883333333333315
17,179,137.10000000000002,0.1518039215686274
18,18,94.80000000000001,0.15414705882352933
19,325,94.80000000000001,0.14950000000000008
