,Iteration,LWT,Hamming_distance
0,745,0.0,0.04660784313725485
1,450,0.0,0.047039215686274505
2,452,0.0,0.04690196078431367
3,718,0.0,0.04578431372549018
4,4,0.0,0.04684313725490192
5,197,0.0,0.046784313725490176
6,101,0.0,0.0482745098039215
7,349,0.0,0.04811764705882351
8,651,0.0,0.04617647058823526
9,146,0.0,0.04733333333333329
10,299,0.0,0.046392156862745074
11,131,0.0,0.04568627450980387
12,391,0.0,0.04686274509803923
13,155,0.0,0.04696078431372547
14,612,0.0,0.04615686274509802
15,479,0.0,0.04745098039215682
16,203,0.0,0.046294117647058805
17,332,0.0,0.04743137254901959
18,25,0.0,0.047960784313725455
19,540,0.0,0.047411764705882334
