,Iteration,LWT
0,1,54.762499999999996
1,2,57.46249999999999
2,3,55.084999999999994
3,4,58.61499999999999
4,5,59.389999999999986
5,6,71.21499999999997
6,7,71.66499999999998
7,8,71.66499999999998
8,9,73.89499999999998
9,10,79.62499999999999
10,11,79.78999999999999
11,12,79.78999999999999
12,13,79.78999999999999
13,14,79.78999999999999
14,15,79.78999999999999
15,16,79.78999999999999
16,17,79.78999999999999
17,18,79.78999999999999
18,19,79.78999999999999
19,20,80.77999999999999
20,21,83.03499999999998
21,22,85.87999999999998
22,23,85.87999999999998
23,24,85.87999999999998
24,25,85.87999999999998
25,26,86.13999999999999
26,27,86.13999999999999
27,28,86.13999999999999
28,29,86.13999999999999
29,30,86.13999999999999
30,31,86.13999999999999
31,32,90.87999999999998
32,33,90.87999999999998
33,34,90.87999999999998
34,35,90.87999999999998
35,36,90.87999999999998
36,37,90.87999999999998
37,38,91.60999999999999
38,39,91.60999999999999
39,40,91.60999999999999
40,41,93.46499999999999
41,42,93.46499999999999
42,43,93.46499999999999
43,44,93.46499999999999
44,45,94.86999999999999
45,46,94.86999999999999
46,47,94.86999999999999
47,48,94.86999999999999
48,49,94.86999999999999
49,50,95.32
50,51,95.32
51,52,96.30999999999999
52,53,96.30999999999999
53,54,96.30999999999999
54,55,96.30999999999999
55,56,96.30999999999999
56,57,96.30999999999999
57,58,96.30999999999999
58,59,96.30999999999999
59,60,96.30999999999999
60,61,96.30999999999999
61,62,96.30999999999999
62,63,96.30999999999999
63,64,96.30999999999999
64,65,96.30999999999999
65,66,96.30999999999999
66,67,96.30999999999999
67,68,96.30999999999999
68,69,96.30999999999999
69,70,96.30999999999999
70,71,96.30999999999999
71,72,96.30999999999999
72,73,96.30999999999999
73,74,96.30999999999999
74,75,96.30999999999999
75,76,96.30999999999999
76,77,96.30999999999999
77,78,96.30999999999999
78,79,96.57
79,80,96.57
80,81,96.57
81,82,96.57
82,83,96.57
83,84,96.57
84,85,96.57
85,86,96.57
86,87,96.57
87,88,96.57
88,89,96.57
89,90,96.57
90,91,96.57
91,92,96.57
92,93,96.57
93,94,96.57
94,95,96.57
95,96,96.57
96,97,96.57
97,98,96.57
98,99,96.57
99,100,96.57
