,Iteration,LWT,Hamming_distance
0,419,114.6,0.1003235294117647
1,1,57.69999999999999,0.10120588235294121
2,442,114.6,0.10173529411764705
3,627,100.0,0.10020588235294109
4,302,114.6,0.10226470588235301
5,164,94.80000000000001,0.10111764705882356
6,81,36.5,0.1008529411764706
7,687,94.80000000000001,0.10014705882352949
8,8,114.6,0.10300000000000005
9,587,94.80000000000001,0.1003235294117647
10,410,114.6,0.10138235294117649
11,393,42.19999999999999,0.10088235294117652
12,168,114.6,0.10011764705882359
13,695,114.6,0.10035294117647062
14,27,94.80000000000001,0.10238235294117645
15,328,114.6,0.103
16,46,94.80000000000001,0.10138235294117649
17,429,94.80000000000001,0.10217647058823533
18,62,94.80000000000001,0.10052941176470592
19,41,114.6,0.10447058823529415
