,Iteration,LWT,Hamming_distance
0,96,146.2,0.10161290322580653
1,549,137.39999999999998,0.1010436432637571
2,73,142.0,0.10134724857685014
3,23,37.7,0.10193548387096776
4,329,128.2,0.10102466793168896
5,218,130.5,0.1025047438330172
6,150,131.39999999999998,0.10280834914611012
7,7,171.39999999999998,0.10032258064516131
8,370,158.0,0.10225806451612901
9,292,160.3,0.10269449715370028
10,563,225.7,0.10094876660341573
11,65,164.0,0.10212523719165081
12,576,146.89999999999998,0.10043643263757122
13,13,139.0,0.10542694497153698
14,663,154.89999999999998,0.10330170777988627
15,637,133.39999999999998,0.1008349146110058
16,16,132.60000000000002,0.10280834914611013
17,147,131.8,0.10182163187855778
18,187,156.0,0.10089184060721072
19,175,161.60000000000002,0.10305502846299812
