,Unnamed: 0,Installation,Mutation,Exec,Hamming_dist,Num_changes,LWT_diff
0,1654,CiuComs_Febrero_miercoles_oest,1_mass_capacity,54,0.1482479443390258,1042,162.8
1,1791,CiuComs_Febrero_miercoles_oest,1_mass_capacity,191,0.1543706514864009,1040,222.8
2,1931,CiuComs_Febrero_miercoles_oest,1_mass_capacity,331,0.1512650221378872,1042,198.5
