,Iteration,LWT
0,1,96.8
1,2,134.79999999999998
2,3,122.175
3,4,136.7
4,5,141.675
5,6,145.15
6,7,180.10000000000002
7,8,180.10000000000002
8,9,180.10000000000002
9,10,180.10000000000002
10,11,180.10000000000002
11,12,180.10000000000002
12,13,180.10000000000002
13,14,180.10000000000002
14,15,180.10000000000002
15,16,180.10000000000002
16,17,180.10000000000002
17,18,180.10000000000002
18,19,180.10000000000002
19,20,183.66666666666666
20,21,183.66666666666666
21,22,183.66666666666666
22,23,183.66666666666666
23,24,192.13333333333335
24,25,188.05
25,26,188.05
26,27,188.05
27,28,188.05
28,29,188.05
29,30,188.05
30,31,188.05
31,32,188.05
32,33,188.05
33,34,188.05
34,35,188.05
35,36,188.05
36,37,185.95999999999998
37,38,185.95999999999998
38,39,185.95999999999998
39,40,185.95999999999998
40,41,185.95999999999998
41,42,194.70000000000002
42,43,194.70000000000002
43,44,194.70000000000002
44,45,194.70000000000002
45,46,194.70000000000002
46,47,194.70000000000002
47,48,194.70000000000002
48,49,194.70000000000002
49,50,194.70000000000002
50,51,194.70000000000002
51,52,194.70000000000002
52,53,194.70000000000002
53,54,194.70000000000002
54,55,194.70000000000002
55,56,194.70000000000002
56,57,194.70000000000002
57,58,194.70000000000002
58,59,194.70000000000002
59,60,194.70000000000002
60,61,194.70000000000002
61,62,194.70000000000002
62,63,194.70000000000002
63,64,194.70000000000002
64,65,194.70000000000002
65,66,194.70000000000002
66,67,194.70000000000002
67,68,194.70000000000002
68,69,194.70000000000002
69,70,194.70000000000002
70,71,194.70000000000002
71,72,194.70000000000002
72,73,194.70000000000002
73,74,194.70000000000002
74,75,194.70000000000002
75,76,194.70000000000002
76,77,194.70000000000002
77,78,194.70000000000002
78,79,194.70000000000002
79,80,194.70000000000002
80,81,194.70000000000002
81,82,194.70000000000002
82,83,194.70000000000002
83,84,194.70000000000002
84,85,194.70000000000002
85,86,194.70000000000002
86,87,194.70000000000002
87,88,194.70000000000002
88,89,194.70000000000002
89,90,194.70000000000002
90,91,194.70000000000002
91,92,194.70000000000002
92,93,194.70000000000002
93,94,194.70000000000002
94,95,194.70000000000002
95,96,194.70000000000002
96,97,194.70000000000002
97,98,194.70000000000002
98,99,194.70000000000002
99,100,194.70000000000002
