,Iteration,LWT
0,1,73.85000000000001
1,2,91.6
2,3,91.6
3,4,97.13999999999999
4,5,97.13999999999999
5,6,102.9
6,7,102.9
7,8,95.36666666666663
8,9,95.36666666666663
9,10,95.36666666666663
10,11,95.36666666666663
11,12,95.36666666666663
12,13,95.36666666666663
13,14,101.1
14,15,101.1
15,16,101.1
16,17,111.95
17,18,111.95
18,19,111.95
19,20,111.95
20,21,111.95
21,22,111.64000000000001
22,23,111.64000000000001
23,24,111.64000000000001
24,25,111.64000000000001
25,26,111.64000000000001
26,27,111.64000000000001
27,28,111.64000000000001
28,29,111.64000000000001
29,30,111.64000000000001
30,31,116.9
31,32,116.9
32,33,116.9
33,34,116.9
34,35,116.9
35,36,116.9
36,37,116.9
37,38,116.9
38,39,116.9
39,40,116.9
40,41,116.9
41,42,116.9
42,43,116.9
43,44,116.9
44,45,116.9
45,46,116.9
46,47,116.9
47,48,116.9
48,49,117.52499999999999
49,50,117.52499999999999
50,51,117.52499999999999
51,52,117.52499999999999
52,53,117.52499999999999
53,54,117.52499999999999
54,55,117.52499999999999
55,56,117.52499999999999
56,57,117.52499999999999
57,58,117.52499999999999
58,59,117.52499999999999
59,60,117.52499999999999
60,61,117.52499999999999
61,62,117.52499999999999
62,63,117.52499999999999
63,64,117.52499999999999
64,65,117.52499999999999
65,66,117.52499999999999
66,67,117.52499999999999
67,68,117.52499999999999
68,69,117.52499999999999
69,70,117.52499999999999
70,71,117.52499999999999
71,72,117.52499999999999
72,73,117.525
73,74,117.525
74,75,117.525
75,76,117.525
76,77,117.525
77,78,117.525
78,79,117.525
79,80,117.525
80,81,117.525
81,82,117.525
82,83,117.525
83,84,117.525
84,85,117.525
85,86,117.525
86,87,117.525
87,88,117.525
88,89,117.525
89,90,117.525
90,91,117.525
91,92,132.44
92,93,132.44
93,94,132.44
94,95,132.44
95,96,132.44
96,97,132.44
97,98,132.44
98,99,132.44
99,100,132.44
