,Unnamed: 0,Installation,Mutation,Exec,Hamming_dist,Num_changes,LWT_diff
0,26,Congreso_Diputados_2_7_23,1_capacity,26,0.1001470588235293,340,114.6
1,39,Congreso_Diputados_2_7_23,1_capacity,39,0.1039705882352941,340,168.39999999999998
2,115,Congreso_Diputados_2_7_23,1_capacity,115,0.1001176470588235,340,94.8
3,165,Congreso_Diputados_2_7_23,1_capacity,165,0.1,340,57.69999999999999
4,241,Congreso_Diputados_2_7_23,1_capacity,241,0.1090294117647058,339,183.4
5,243,Congreso_Diputados_2_7_23,1_capacity,243,0.1004117647058824,340,139.5
6,601,Congreso_Diputados_2_7_23,1_capacity,601,0.0998823529411765,340,0.0
7,774,Congreso_Diputados_2_7_23,1_capacity,774,0.1004411764705883,340,159.39999999999998
