,Unnamed: 0,Installation,Mutation,Exec,Hamming_dist,Num_changes,LWT_diff
0,1698,CiuComs_Febrero_miercoles_oest,1_mass_capacity,98,0.1535736875395318,1044,221.4
1,1936,CiuComs_Febrero_miercoles_oest,1_mass_capacity,336,0.1488235294117647,1038,187.8
2,2335,CiuComs_Febrero_miercoles_oest,1_mass_capacity,735,0.148481973434535,1034,128.89999999999998
