,Unnamed: 0,Installation,Mutation,Exec,Hamming_dist,Num_changes,LWT_diff
0,916,CiuComs_Febrero_miercoles_oest,1_mass,116,0.0468817204301074,508,25.700000000000003
1,1314,CiuComs_Febrero_miercoles_oest,1_mass,514,0.0524478178368121,514,126.8
2,1588,CiuComs_Febrero_miercoles_oest,1_mass,788,0.0460215053763441,506,0.0
