,Iteration,LWT
0,1,3.2125000000000004
1,2,1.6062500000000002
2,3,1.2850000000000001
3,4,1.2850000000000001
4,5,1.2850000000000001
5,6,1.2850000000000001
6,7,1.2850000000000001
7,8,1.2850000000000001
8,9,1.2850000000000001
9,10,1.2850000000000001
10,11,1.2850000000000001
11,12,2.3600000000000003
12,13,2.3600000000000003
13,14,2.3600000000000003
14,15,3.6450000000000005
15,16,3.6450000000000005
16,17,3.6450000000000005
17,18,3.6450000000000005
18,19,3.6450000000000005
19,20,3.6450000000000005
20,21,3.6450000000000005
21,22,3.6450000000000005
22,23,3.6450000000000005
23,24,3.6450000000000005
24,25,3.6450000000000005
25,26,3.6450000000000005
26,27,3.6450000000000005
27,28,3.6450000000000005
28,29,3.6450000000000005
29,30,3.6450000000000005
30,31,3.6450000000000005
31,32,3.6450000000000005
32,33,3.6450000000000005
33,34,3.6450000000000005
34,35,3.6450000000000005
35,36,3.6450000000000005
36,37,3.6450000000000005
37,38,3.6450000000000005
38,39,3.6450000000000005
39,40,3.6450000000000005
40,41,3.6450000000000005
41,42,3.6450000000000005
42,43,3.6450000000000005
43,44,3.6450000000000005
44,45,3.6450000000000005
45,46,3.6450000000000005
46,47,3.6450000000000005
47,48,3.6450000000000005
48,49,3.6450000000000005
49,50,3.6450000000000005
50,51,3.6450000000000005
51,52,3.6450000000000005
52,53,3.6450000000000005
53,54,3.6450000000000005
54,55,3.6450000000000005
55,56,3.6450000000000005
56,57,3.6450000000000005
57,58,3.6450000000000005
58,59,3.6450000000000005
59,60,3.6450000000000005
60,61,3.6450000000000005
61,62,3.6450000000000005
62,63,3.6450000000000005
63,64,3.6450000000000005
64,65,3.6450000000000005
65,66,3.6450000000000005
66,67,3.6450000000000005
67,68,3.6450000000000005
68,69,3.6450000000000005
69,70,3.6450000000000005
70,71,3.6450000000000005
71,72,3.6450000000000005
72,73,3.6450000000000005
73,74,3.6450000000000005
74,75,3.6450000000000005
75,76,3.6450000000000005
76,77,3.6450000000000005
77,78,3.6450000000000005
78,79,3.6450000000000005
79,80,3.6450000000000005
80,81,3.6450000000000005
81,82,3.6450000000000005
82,83,3.6450000000000005
83,84,3.6450000000000005
84,85,3.6450000000000005
85,86,3.6450000000000005
86,87,3.6450000000000005
87,88,3.6450000000000005
88,89,3.6450000000000005
89,90,3.6450000000000005
90,91,3.6450000000000005
91,92,3.6450000000000005
92,93,3.6450000000000005
93,94,3.6450000000000005
94,95,3.6450000000000005
95,96,3.6450000000000005
96,97,3.6450000000000005
97,98,3.6450000000000005
98,99,3.6450000000000005
99,100,3.6450000000000005
