,Iteration,LWT
0,1,114.775
1,2,99.41250000000001
2,3,94.29499999999999
3,4,96.21
4,5,104.89500000000001
5,6,104.89500000000001
6,7,104.89500000000001
7,8,104.89500000000001
8,9,104.89500000000001
9,10,105.42
10,11,105.43999999999998
11,12,109.795
12,13,111.88000000000002
13,14,116.70500000000001
14,15,118.74500000000003
15,16,119.58500000000001
16,17,119.58500000000001
17,18,119.58500000000001
18,19,119.58500000000001
19,20,127.16000000000001
20,21,130.495
21,22,132.295
22,23,132.295
23,24,132.295
24,25,132.295
25,26,132.295
26,27,132.66
27,28,132.66
28,29,134.475
29,30,134.60500000000002
30,31,136.02
31,32,136.02
32,33,136.02
33,34,136.02
34,35,136.02
35,36,136.02
36,37,136.02
37,38,136.02
38,39,136.02
39,40,136.02
40,41,136.02
41,42,136.02
42,43,137.66500000000002
43,44,138.25500000000002
44,45,138.25500000000002
45,46,138.99500000000003
46,47,139.39500000000004
47,48,139.39500000000004
48,49,139.39500000000004
49,50,139.39500000000004
50,51,139.39500000000004
51,52,139.39500000000004
52,53,139.39500000000004
53,54,139.39500000000004
54,55,139.39500000000004
55,56,139.39500000000004
56,57,139.39500000000004
57,58,139.39500000000004
58,59,139.39500000000004
59,60,139.39500000000004
60,61,140.88500000000002
61,62,140.88500000000002
62,63,143.19
63,64,143.19
64,65,143.19
65,66,143.19
66,67,143.19
67,68,146.54500000000002
68,69,146.54500000000002
69,70,146.655
70,71,146.655
71,72,146.655
72,73,146.655
73,74,146.655
74,75,146.655
75,76,146.655
76,77,146.655
77,78,146.655
78,79,146.655
79,80,146.655
80,81,146.655
81,82,146.655
82,83,146.655
83,84,148.04500000000002
84,85,148.04500000000002
85,86,148.04500000000002
86,87,148.04500000000002
87,88,148.04500000000002
88,89,148.04500000000002
89,90,148.04500000000002
90,91,148.04500000000002
91,92,148.04500000000002
92,93,148.04500000000002
93,94,148.04500000000002
94,95,148.04500000000002
95,96,148.04500000000002
96,97,148.04500000000002
97,98,148.04500000000002
98,99,148.04500000000002
99,100,148.04500000000002
