,Iteration,LWT,Hamming_distance
0,308,94.80000000000001,0.10073529411764706
1,95,50.19999999999999,0.10026470588235298
2,32,94.80000000000001,0.10449999999999988
3,558,94.80000000000001,0.10170588235294115
4,192,114.6,0.10332352941176477
5,118,94.80000000000001,0.10111764705882358
6,141,66.69999999999999,0.10011764705882359
7,615,94.80000000000001,0.10052941176470592
8,8,57.69999999999999,0.10279411764705891
9,24,66.69999999999999,0.10197058823529415
10,578,50.19999999999999,0.10020588235294116
11,511,114.6,0.10044117647058821
12,105,77.10000000000002,0.10208823529411769
13,31,57.69999999999999,0.10394117647058827
14,14,139.5,0.10582352941176473
15,185,100.0,0.10088235294117646
16,187,114.6,0.10244117647058835
17,620,114.6,0.10200000000000006
18,45,114.6,0.10052941176470587
19,145,105.5,0.10141176470588241
