,Iteration,LWT,Hamming_distance
0,96,40.900000000000006,0.15274509803921557
1,656,114.6,0.14911764705882355
2,350,57.69999999999999,0.14906862745098046
3,581,94.80000000000001,0.14950000000000013
4,177,94.80000000000001,0.1503039215686276
5,170,114.6,0.1535
6,609,114.6,0.15050980392156865
7,184,114.6,0.149735294117647
8,84,100.0,0.15184313725490195
9,721,94.80000000000001,0.14877450980392157
10,126,50.19999999999999,0.14990196078431378
11,11,187.10000000000002,0.15607843137254904
12,230,114.6,0.1563039215686273
13,719,94.80000000000001,0.14766666666666675
14,14,114.6,0.15019607843137253
15,678,114.6,0.15083333333333332
16,253,94.80000000000001,0.14953921568627437
17,490,94.80000000000001,0.15202941176470589
18,50,100.0,0.15071568627450985
19,422,114.6,0.15118627450980393
