,Iteration,LWT
0,1,113.125
1,2,96.0
2,3,101.57142857142857
3,4,103.73333333333335
4,5,102.74285714285715
5,6,173.5
6,7,173.5
7,8,173.5
8,9,170.13333333333333
9,10,170.13333333333333
10,11,170.13333333333333
11,12,170.13333333333333
12,13,170.13333333333333
13,14,157.375
14,15,157.375
15,16,157.375
16,17,157.375
17,18,157.375
18,19,157.375
19,20,157.375
20,21,157.375
21,22,157.375
22,23,157.375
23,24,157.375
24,25,166.78
25,26,167.04000000000002
26,27,172.3
27,28,172.3
28,29,172.3
29,30,172.3
30,31,172.3
31,32,172.3
32,33,172.3
33,34,172.3
34,35,172.3
35,36,172.3
36,37,172.3
37,38,172.3
38,39,172.3
39,40,172.3
40,41,172.3
41,42,172.3
42,43,172.3
43,44,172.3
44,45,172.3
45,46,173.1833333333333
46,47,173.1833333333333
47,48,173.1833333333333
48,49,173.1833333333333
49,50,173.1833333333333
50,51,173.1833333333333
51,52,173.1833333333333
52,53,173.1833333333333
53,54,173.1833333333333
54,55,173.1833333333333
55,56,173.1833333333333
56,57,171.07142857142858
57,58,171.07142857142858
58,59,171.07142857142858
59,60,171.3125
60,61,171.3125
61,62,171.3125
62,63,171.3125
63,64,171.3125
64,65,171.3125
65,66,171.3125
66,67,171.3125
67,68,171.3125
68,69,171.3125
69,70,171.3125
70,71,171.3125
71,72,171.3125
72,73,171.3125
73,74,171.3125
74,75,171.3125
75,76,171.3125
76,77,171.3125
77,78,171.3125
78,79,171.3125
79,80,171.3125
80,81,171.3125
81,82,171.3125
82,83,171.3125
83,84,171.3125
84,85,171.3125
85,86,171.3125
86,87,171.3125
87,88,171.3125
88,89,171.3125
89,90,169.23333333333332
90,91,169.23333333333332
91,92,169.23333333333332
92,93,169.23333333333332
93,94,169.23333333333332
94,95,169.23333333333332
95,96,169.23333333333332
96,97,169.23333333333332
97,98,169.23333333333332
98,99,169.23333333333332
99,100,169.23333333333332
