,Unnamed: 0,Installation,Mutation,Exec,Hamming_dist,Num_changes,LWT_diff
0,1089,CiuComs_Febrero_miercoles_oest,1_mass,289,0.0473877292852624,511,21.5
1,1331,CiuComs_Febrero_miercoles_oest,1_mass,531,0.0451865907653383,498,0.0
2,1503,CiuComs_Febrero_miercoles_oest,1_mass,703,0.0484882985452245,506,25.700000000000003
