,Iteration,LWT,Hamming_distance
0,131,138.7,0.14954459203036063
1,515,142.8,0.1529854522454142
2,426,69.7,0.151473750790639
3,157,190.8,0.15361163820366863
4,330,107.50000000000001,0.15006325110689409
5,291,157.8,0.15557874762808363
6,105,108.60000000000001,0.1518975332068311
7,303,129.5,0.15175205566097424
8,77,123.10000000000001,0.14901960784313717
9,617,156.0,0.15231499051233385
10,456,119.2,0.15051233396584446
11,248,114.3,0.15200506008855144
12,191,222.8,0.15437065148640094
13,240,135.0,0.15223276407337138
14,122,158.5,0.14881720430107517
15,15,172.59999999999997,0.15574320050600884
16,16,152.39999999999998,0.1582226438962681
17,54,162.8,0.14824794433902586
18,791,155.0,0.15536369386464263
19,444,150.5,0.15207463630613538
