,Unnamed: 0,Installation,Mutation,Exec,Hamming_dist,Num_changes,LWT_diff
0,1606,CiuComs_Febrero_miercoles_oest,1_mass_capacity,6,0.153864642631246,1033,210.7
1,1628,CiuComs_Febrero_miercoles_oest,1_mass_capacity,28,0.1473181530676787,1038,194.2
2,2021,CiuComs_Febrero_miercoles_oest,1_mass_capacity,421,0.1542947501581277,1040,212.9
3,2298,CiuComs_Febrero_miercoles_oest,1_mass_capacity,698,0.1534661606578115,1037,203.3
