,Iteration,LWT,Hamming_distance
0,0,100.0,0.15262745098039207
1,1,94.80000000000001,0.14991176470588238
2,621,113.5,0.15408823529411755
3,421,94.80000000000001,0.1529509803921568
4,122,139.5,0.15185294117647055
5,260,109.89999999999998,0.1500196078431371
6,203,114.6,0.14718627450980387
7,381,42.19999999999999,0.14815686274509798
8,141,144.60000000000002,0.15289215686274502
9,580,114.6,0.15112745098039226
10,61,59.19999999999999,0.15043137254901964
11,311,114.6,0.14739215686274512
12,756,94.80000000000001,0.15467647058823528
13,240,94.80000000000001,0.14890196078431375
14,14,114.6,0.1599411764705881
15,15,114.6,0.15015686274509793
16,95,114.6,0.1502549019607844
17,97,114.6,0.15491176470588222
18,247,168.39999999999998,0.15106862745098046
19,137,187.10000000000002,0.1512352941176471
