,Iteration,LWT
0,1,74.6
1,2,94.13333333333333
2,3,141.2
3,4,112.63333333333333
4,5,113.125
5,6,113.125
6,7,113.675
7,8,113.675
8,9,113.67499999999998
9,10,113.67499999999998
10,11,113.67499999999998
11,12,106.64999999999999
12,13,106.64999999999999
13,14,106.64999999999999
14,15,106.64999999999999
15,16,106.64999999999999
16,17,113.675
17,18,113.675
18,19,113.675
19,20,113.675
20,21,128.18
21,22,128.18
22,23,128.18
23,24,128.18
24,25,128.18
25,26,128.18
26,27,128.18
27,28,128.18
28,29,128.18
29,30,128.18
30,31,128.18
31,32,128.18
32,33,128.18
33,34,136.525
34,35,136.525
35,36,136.525
36,37,136.525
37,38,136.525
38,39,136.525
39,40,136.525
40,41,136.525
41,42,136.525
42,43,136.525
43,44,136.525
44,45,136.525
45,46,136.525
46,47,136.525
47,48,136.525
48,49,136.525
49,50,136.525
50,51,136.525
51,52,136.525
52,53,136.525
53,54,136.525
54,55,136.525
55,56,136.525
56,57,136.525
57,58,136.525
58,59,136.525
59,60,136.525
60,61,136.525
61,62,136.525
62,63,136.525
63,64,136.525
64,65,136.525
65,66,136.525
66,67,136.525
67,68,136.525
68,69,136.525
69,70,136.525
70,71,136.525
71,72,136.525
72,73,136.525
73,74,136.525
74,75,136.525
75,76,136.525
76,77,136.525
77,78,136.525
78,79,136.525
79,80,136.525
80,81,136.525
81,82,136.525
82,83,136.525
83,84,136.525
84,85,136.525
85,86,136.525
86,87,136.525
87,88,136.525
88,89,136.525
89,90,136.525
90,91,136.525
91,92,136.525
92,93,136.525
93,94,136.525
94,95,136.525
95,96,136.525
96,97,136.525
97,98,136.525
98,99,136.525
99,100,136.525
