,Unnamed: 0,Installation,Mutation,Exec,Hamming_dist,Num_changes,LWT_diff
0,1291,Congreso_Diputados_2_7_23,1_mass,491,0.0453725490196078,329,0.0
1,1492,Congreso_Diputados_2_7_23,1_mass,692,0.049392156862745,328,92.2
