,Iteration,LWT
0,1,78.39999999999999
1,2,73.63333333333334
2,3,85.225
3,4,94.5
4,5,109.8
5,6,109.8
6,7,108.65
7,8,134.375
8,9,134.375
9,10,139.325
10,11,139.325
11,12,139.325
12,13,139.325
13,14,139.325
14,15,139.325
15,16,139.325
16,17,139.325
17,18,139.325
18,19,139.325
19,20,139.325
20,21,156.5
21,22,156.5
22,23,156.5
23,24,156.5
24,25,156.5
25,26,158.6
26,27,158.6
27,28,158.6
28,29,158.6
29,30,158.6
30,31,158.6
31,32,158.6
32,33,158.6
33,34,140.45000000000002
34,35,140.45000000000002
35,36,140.45000000000002
36,37,140.45000000000002
37,38,140.45000000000002
38,39,140.45000000000002
39,40,140.45000000000002
40,41,140.45000000000002
41,42,140.45000000000002
42,43,140.45000000000002
43,44,140.45000000000002
44,45,140.45000000000002
45,46,140.45000000000002
46,47,140.45000000000002
47,48,140.45000000000002
48,49,140.45000000000002
49,50,140.45000000000002
50,51,140.45000000000002
51,52,140.45000000000002
52,53,140.45000000000002
53,54,140.45000000000002
54,55,140.45000000000002
55,56,140.45000000000002
56,57,140.45000000000002
57,58,140.45000000000002
58,59,125.12857142857145
59,60,125.12857142857145
60,61,132.875
61,62,138.4888888888889
62,63,138.4888888888889
63,64,138.4888888888889
64,65,138.4888888888889
65,66,138.4888888888889
66,67,138.4888888888889
67,68,138.4888888888889
68,69,138.4888888888889
69,70,138.4888888888889
70,71,138.4888888888889
71,72,138.4888888888889
72,73,134.12
73,74,134.12
74,75,134.12
75,76,134.12
76,77,134.12
77,78,134.12
78,79,134.12
79,80,134.12
80,81,134.12
81,82,134.12
82,83,134.12
83,84,134.12
84,85,118.22857142857141
85,86,118.22857142857141
86,87,118.22857142857141
87,88,118.22857142857141
88,89,122.13333333333333
89,90,122.13333333333333
90,91,122.13333333333333
91,92,122.13333333333333
92,93,122.13333333333333
93,94,122.13333333333333
94,95,122.13333333333333
95,96,122.13333333333333
96,97,122.13333333333333
97,98,122.13333333333333
98,99,122.13333333333333
99,100,122.13333333333333
