,Iteration,LWT,Hamming_distance
0,46,0.0,0.04805819101834274
1,512,0.0,0.04817204301075263
2,465,0.0,0.047109424414927284
3,538,0.0,0.04748893105629348
4,746,0.0,0.04796963946869071
5,5,0.0,0.04865275142314992
6,22,0.0,0.047590132827324445
7,683,0.0,0.046211258697027156
8,8,0.0,0.04803289057558503
9,161,0.0,0.047577482605945604
10,78,0.0,0.048855154965211874
11,694,0.0,0.04685641998734981
12,442,0.0,0.047868437697659666
13,59,0.0,0.04685641998734975
14,214,0.0,0.04872865275142308
15,590,21.5,0.04814674256799496
16,119,0.0,0.04742567994939909
17,619,0.0,0.04981657179000629
18,114,0.0,0.0466034155597723
19,243,0.0,0.04748893105629349
