,Unnamed: 0,Installation,Mutation,Exec,Hamming_dist,Num_changes,LWT_diff
0,1030,CiuComs_Febrero_miercoles_oest,1_mass,230,0.0507020872865275,515,32.7
1,1180,CiuComs_Febrero_miercoles_oest,1_mass,380,0.048032890575585,510,21.5
2,1318,CiuComs_Febrero_miercoles_oest,1_mass,518,0.0467046173308032,504,0.0
