,Iteration,LWT
0,1,97.35
1,2,110.35
2,3,116.65
3,4,116.65
4,5,116.65
5,6,116.65
6,7,116.65
7,8,109.76666666666667
8,9,133.825
9,10,133.825
10,11,134.14
11,12,134.14
12,13,114.58571428571429
13,14,123.05000000000001
14,15,111.12857142857145
15,16,111.12857142857145
16,17,111.12857142857145
17,18,111.12857142857145
18,19,111.12857142857145
19,20,111.12857142857145
20,21,111.12857142857145
21,22,111.12857142857145
22,23,111.12857142857145
23,24,121.81666666666668
24,25,121.81666666666668
25,26,122.05714285714286
26,27,122.05714285714286
27,28,122.05714285714286
28,29,122.05714285714286
29,30,122.05714285714286
30,31,122.05714285714286
31,32,122.05714285714286
32,33,122.05714285714286
33,34,122.05714285714286
34,35,122.05714285714286
35,36,122.05714285714286
36,37,122.05714285714286
37,38,122.05714285714286
38,39,122.05714285714286
39,40,122.05714285714286
40,41,133.9
41,42,133.9
42,43,133.9
43,44,133.9
44,45,133.9
45,46,135.51250000000002
46,47,135.51250000000002
47,48,143.82857142857145
48,49,143.82857142857145
49,50,143.82857142857145
50,51,143.82857142857145
51,52,143.82857142857145
52,53,143.82857142857145
53,54,143.82857142857145
54,55,143.82857142857145
55,56,143.82857142857145
56,57,143.82857142857145
57,58,143.82857142857145
58,59,143.82857142857145
59,60,137.85000000000002
60,61,137.85000000000002
61,62,137.85000000000002
62,63,137.85000000000002
63,64,137.85000000000002
64,65,137.85000000000002
65,66,137.85000000000002
66,67,137.85000000000002
67,68,137.85000000000002
68,69,140.1125
69,70,140.1125
70,71,140.1125
71,72,140.1125
72,73,140.1125
73,74,149.14444444444447
74,75,149.14444444444447
75,76,149.14444444444447
76,77,149.14444444444447
77,78,149.14444444444447
78,79,149.14444444444447
79,80,149.14444444444447
80,81,149.14444444444447
81,82,149.14444444444447
82,83,149.14444444444447
83,84,149.14444444444447
84,85,149.14444444444447
85,86,149.14444444444447
86,87,149.14444444444447
87,88,149.14444444444447
88,89,149.14444444444447
89,90,149.72222222222223
90,91,149.72222222222223
91,92,149.72222222222223
92,93,149.72222222222223
93,94,149.72222222222223
94,95,149.72222222222223
95,96,150.44444444444446
96,97,150.44444444444446
97,98,150.44444444444446
98,99,150.44444444444446
99,100,150.44444444444446
