,Iteration,LWT
0,1,97.4
1,2,104.69999999999999
2,3,104.69999999999999
3,4,104.69999999999999
4,5,104.69999999999999
5,6,104.69999999999999
6,7,104.69999999999999
7,8,104.69999999999999
8,9,92.03333333333332
9,10,92.03333333333332
10,11,92.03333333333332
11,12,92.03333333333332
12,13,92.03333333333332
13,14,92.03333333333332
14,15,92.03333333333332
15,16,122.16
16,17,122.16
17,18,131.68
18,19,131.68
19,20,131.68
20,21,131.68
21,22,131.68
22,23,131.68
23,24,131.68
24,25,131.68
25,26,165.63333333333333
26,27,165.63333333333333
27,28,165.63333333333333
28,29,165.63333333333333
29,30,165.63333333333333
30,31,166.325
31,32,166.325
32,33,166.325
33,34,166.325
34,35,166.325
35,36,166.325
36,37,166.325
37,38,166.325
38,39,166.325
39,40,166.325
40,41,166.325
41,42,166.325
42,43,166.325
43,44,166.325
44,45,166.325
45,46,166.325
46,47,166.325
47,48,166.325
48,49,166.325
49,50,166.325
50,51,166.325
51,52,166.325
52,53,166.325
53,54,166.325
54,55,166.325
55,56,166.325
56,57,166.325
57,58,166.325
58,59,166.325
59,60,166.325
60,61,166.325
61,62,166.325
62,63,166.325
63,64,166.325
64,65,166.325
65,66,166.325
66,67,166.325
67,68,166.325
68,69,166.325
69,70,166.325
70,71,166.325
71,72,166.325
72,73,166.325
73,74,166.325
74,75,166.325
75,76,166.325
76,77,166.325
77,78,166.325
78,79,166.325
79,80,166.325
80,81,166.325
81,82,166.325
82,83,166.325
83,84,166.325
84,85,166.325
85,86,166.325
86,87,166.325
87,88,166.325
88,89,166.325
89,90,166.325
90,91,166.325
91,92,166.325
92,93,166.325
93,94,166.325
94,95,166.325
95,96,166.325
96,97,166.325
97,98,166.325
98,99,166.325
99,100,166.325
