,Iteration,LWT
0,1,56.175000000000004
1,2,49.506249999999994
2,3,55.84499999999999
3,4,58.92499999999999
4,5,62.06999999999999
5,6,71.88999999999999
6,7,71.88999999999999
7,8,76.62999999999998
8,9,78.90499999999999
9,10,79.35499999999999
10,11,79.35499999999999
11,12,79.35499999999999
12,13,79.35499999999999
13,14,79.35499999999999
14,15,79.35499999999999
15,16,82.80999999999997
16,17,87.54999999999998
17,18,87.54999999999998
18,19,87.54999999999998
19,20,87.54999999999998
20,21,87.54999999999998
21,22,90.96
22,23,90.96
23,24,91.80999999999999
24,25,91.80999999999999
25,26,91.80999999999999
26,27,91.80999999999999
27,28,91.80999999999999
28,29,91.80999999999999
29,30,91.80999999999999
30,31,92.79999999999998
31,32,92.79999999999998
32,33,92.79999999999998
33,34,94.65499999999999
34,35,94.65499999999999
35,36,94.65499999999999
36,37,94.65499999999999
37,38,94.65499999999999
38,39,94.65499999999999
39,40,94.65499999999999
40,41,94.65499999999999
41,42,94.65499999999999
42,43,94.65499999999999
43,44,94.65499999999999
44,45,94.65499999999999
45,46,97.42499999999998
46,47,98.41499999999998
47,48,98.41499999999998
48,49,98.41499999999998
49,50,98.41499999999998
50,51,98.41499999999998
51,52,98.41499999999998
52,53,98.41499999999998
53,54,98.41499999999998
54,55,98.41499999999998
55,56,98.41499999999998
56,57,98.41499999999998
57,58,98.41499999999998
58,59,98.41499999999998
59,60,98.41499999999998
60,61,98.41499999999998
61,62,98.41499999999998
62,63,98.41499999999998
63,64,99.40499999999999
64,65,99.40499999999999
65,66,99.40499999999999
66,67,99.40499999999999
67,68,99.40499999999999
68,69,99.40499999999999
69,70,99.40499999999999
70,71,99.40499999999999
71,72,99.40499999999999
72,73,99.40499999999999
73,74,99.40499999999999
74,75,99.40499999999999
75,76,99.40499999999999
76,77,99.40499999999999
77,78,99.40499999999999
78,79,99.40499999999999
79,80,99.40499999999999
80,81,99.40499999999999
81,82,99.40499999999999
82,83,99.40499999999999
83,84,99.40499999999999
84,85,99.40499999999999
85,86,99.40499999999999
86,87,99.40499999999999
87,88,99.40499999999999
88,89,99.40499999999999
89,90,99.40499999999999
90,91,99.40499999999999
91,92,103.28
92,93,103.28
93,94,103.28
94,95,103.28
95,96,103.28
96,97,103.28
97,98,103.28
98,99,103.28
99,100,103.28
