,Iteration,LWT,Hamming_distance
0,774,159.39999999999998,0.10044117647058831
1,176,114.6,0.10120588235294127
2,649,114.6,0.10332352941176472
3,73,55.5,0.10094117647058826
4,728,49.69999999999999,0.10023529411764705
5,5,114.6,0.10076470588235291
6,26,114.6,0.10014705882352938
7,710,114.6,0.10144117647058826
8,171,100.0,0.10302941176470583
9,243,139.5,0.1004117647058824
10,115,94.80000000000001,0.10011764705882353
11,669,94.80000000000001,0.10073529411764708
12,20,50.19999999999999,0.10000000000000009
13,208,94.80000000000001,0.10073529411764708
14,502,114.6,0.10067647058823528
15,76,114.6,0.10085294117647065
16,795,114.6,0.1011470588235294
17,141,114.6,0.10405882352941181
18,41,114.6,0.10402941176470602
19,19,114.6,0.10300000000000001
